timestamp,pageSlug,wordCount,r2Key,status
2026-05-25T23:22:30.546Z,"major-investigation-and-public-protection--modern-slavery--financial-investigations",1564,"operational/college-of-policing/app/major-investigation-and-public-protection--modern-slavery--financial-investigations/main.text","ok"
2026-05-25T23:22:30.547Z,"major-investigation-and-public-protection--modern-slavery--additional-modern-slavery-act-2015-considerations",2118,"operational/college-of-policing/app/major-investigation-and-public-protection--modern-slavery--additional-modern-slavery-act-2015-considerations/main.text","ok"
2026-05-25T23:22:30.570Z,"major-investigation-and-public-protection--modern-slavery--additional-modern-slavery-act-2015-considerations--changes",163,"operational/college-of-policing/app/major-investigation-and-public-protection--modern-slavery--additional-modern-slavery-act-2015-considerations--changes/main.text","ok"
2026-05-25T23:22:30.576Z,"major-investigation-and-public-protection--modern-slavery--changes",1051,"operational/college-of-policing/app/major-investigation-and-public-protection--modern-slavery--changes/main.text","ok"
2026-05-25T23:22:30.580Z,"major-investigation-and-public-protection--modern-slavery--guidance-police-responders",3820,"operational/college-of-policing/app/major-investigation-and-public-protection--modern-slavery--guidance-police-responders/main.text","ok"
2026-05-25T23:22:30.581Z,"major-investigation-and-public-protection--modern-slavery--guidance-pip2-investigators",5695,"operational/college-of-policing/app/major-investigation-and-public-protection--modern-slavery--guidance-pip2-investigators/main.text","ok"
2026-05-25T23:22:30.583Z,"major-investigation-and-public-protection--modern-slavery--financial-investigations--changes",155,"operational/college-of-policing/app/major-investigation-and-public-protection--modern-slavery--financial-investigations--changes/main.text","ok"
2026-05-25T23:22:30.590Z,"major-investigation-and-public-protection--modern-slavery--guidance-pip2-investigators--changes",155,"operational/college-of-policing/app/major-investigation-and-public-protection--modern-slavery--guidance-pip2-investigators--changes/main.text","ok"
2026-05-25T23:22:30.593Z,"major-investigation-and-public-protection--modern-slavery--guidance-senior-leaders",1192,"operational/college-of-policing/app/major-investigation-and-public-protection--modern-slavery--guidance-senior-leaders/main.text","ok"
2026-05-25T23:22:30.597Z,"major-investigation-and-public-protection--modern-slavery--guidance-supervisors",756,"operational/college-of-policing/app/major-investigation-and-public-protection--modern-slavery--guidance-supervisors/main.text","ok"
2026-05-25T23:22:30.598Z,"major-investigation-and-public-protection--modern-slavery--guidance-police-responders--changes",204,"operational/college-of-policing/app/major-investigation-and-public-protection--modern-slavery--guidance-police-responders--changes/main.text","ok"
2026-05-25T23:22:30.599Z,"major-investigation-and-public-protection--modern-slavery--guidance-senior-leaders--changes",155,"operational/college-of-policing/app/major-investigation-and-public-protection--modern-slavery--guidance-senior-leaders--changes/main.text","ok"
2026-05-25T23:22:30.628Z,"major-investigation-and-public-protection--modern-slavery--guidance-supervisors--changes",153,"operational/college-of-policing/app/major-investigation-and-public-protection--modern-slavery--guidance-supervisors--changes/main.text","ok"
2026-05-25T23:22:30.636Z,"major-investigation-and-public-protection--modern-slavery--modern-slavery-crime-recording-rules",609,"operational/college-of-policing/app/major-investigation-and-public-protection--modern-slavery--modern-slavery-crime-recording-rules/main.text","ok"
2026-05-25T23:22:30.655Z,"major-investigation-and-public-protection--modern-slavery--modern-slavery-crime-recording-rules--changes",161,"operational/college-of-policing/app/major-investigation-and-public-protection--modern-slavery--modern-slavery-crime-recording-rules--changes/main.text","ok"
